req_len,body_len,cookie_len,ua_len,has_sql_kw,has_cmd_kw,has_traversal,Target
50.0,246.0,256.0,68.0,0,0,0,1
50.0,247.0,256.0,68.0,0,0,0,1
50.0,243.0,252.0,68.0,0,0,0,1
50.0,202.0,251.0,85.0,0,0,0,1
50.0,202.0,252.0,85.0,0,0,0,1
50.0,203.0,251.0,100.0,0,0,0,1
50.0,202.0,249.0,101.0,0,0,0,1
50.0,203.0,253.0,101.0,0,0,0,1
50.0,205.0,256.0,102.0,0,0,0,1
50.0,207.0,253.0,103.0,0,0,0,1
50.0,206.0,253.0,103.0,0,0,0,1
50.0,203.0,253.0,99.0,0,0,0,1
50.0,198.0,250.0,100.0,0,0,0,1
50.0,203.0,256.0,100.0,0,0,0,1
50.0,206.0,250.0,68.0,0,0,0,1
50.0,201.0,253.0,68.0,0,0,0,1
50.0,203.0,251.0,68.0,0,0,0,1
50.0,201.0,251.0,68.0,0,0,0,1
50.0,199.0,251.0,68.0,0,0,0,1
50.0,206.0,254.0,68.0,0,0,0,1
50.0,199.0,253.0,68.0,0,0,0,1
50.0,202.0,254.0,68.0,0,0,0,1
50.0,206.0,255.0,68.0,0,0,0,1
50.0,201.0,254.0,68.0,0,0,0,1
50.0,202.0,253.0,68.0,0,0,0,1
50.0,200.0,251.0,68.0,0,0,0,1
50.0,205.0,254.0,68.0,0,0,0,1
50.0,202.0,253.0,68.0,0,0,0,1
50.0,206.0,256.0,68.0,0,0,0,1
50.0,204.0,258.0,68.0,0,0,0,1
50.0,202.0,254.0,68.0,0,0,0,1
50.0,203.0,252.0,68.0,0,0,0,1
50.0,200.0,253.0,68.0,0,0,0,1
50.0,200.0,251.0,68.0,0,0,0,1
50.0,204.0,257.0,68.0,0,0,0,1
50.0,206.0,252.0,68.0,0,0,0,1
50.0,204.0,254.0,68.0,0,0,0,1
41.0,152.0,250.0,68.0,0,0,0,1
41.0,165.0,251.0,68.0,0,0,0,1
41.0,165.0,252.0,68.0,0,0,0,1
41.0,181.0,254.0,68.0,0,0,0,1
41.0,177.0,254.0,68.0,0,0,0,1
41.0,181.0,254.0,68.0,0,0,0,1
41.0,181.0,252.0,68.0,0,0,0,1
41.0,181.0,250.0,68.0,0,0,0,1
41.0,180.0,257.0,68.0,0,0,0,1
41.0,175.0,251.0,68.0,0,0,0,1
41.0,176.0,251.0,68.0,0,0,0,1
41.0,179.0,255.0,68.0,0,0,0,1
41.0,136.0,255.0,68.0,0,0,0,0
41.0,159.0,254.0,68.0,0,0,0,1
41.0,165.0,252.0,68.0,0,0,0,1
41.0,165.0,254.0,68.0,0,0,0,1
41.0,178.0,253.0,68.0,0,0,0,1
41.0,180.0,251.0,68.0,0,0,0,1
41.0,183.0,255.0,68.0,0,0,0,1
41.0,179.0,255.0,68.0,0,0,0,1
41.0,180.0,250.0,68.0,0,0,0,1
41.0,186.0,253.0,68.0,0,0,0,1
41.0,177.0,254.0,68.0,0,0,0,1
41.0,178.0,251.0,68.0,0,0,0,1
41.0,178.0,256.0,68.0,0,0,0,1
41.0,138.0,257.0,68.0,0,0,0,0
41.0,157.0,256.0,68.0,0,0,0,1
41.0,168.0,253.0,68.0,0,0,0,1
41.0,167.0,251.0,68.0,0,0,0,1
90.0,202.0,253.0,68.0,1,0,0,1
41.0,173.0,255.0,68.0,0,0,0,1
93.0,205.0,256.0,68.0,1,0,0,1
41.0,181.0,255.0,68.0,0,0,0,1
93.0,202.0,251.0,68.0,1,0,0,1
41.0,181.0,258.0,68.0,0,0,0,1
92.0,204.0,252.0,68.0,1,0,0,1
41.0,178.0,255.0,68.0,0,0,0,1
95.0,201.0,255.0,68.0,1,0,0,1
41.0,178.0,258.0,68.0,0,0,0,1
95.0,205.0,255.0,68.0,1,0,0,1
41.0,183.0,251.0,68.0,0,0,0,1
89.0,206.0,256.0,68.0,1,0,0,1
41.0,179.0,254.0,68.0,0,0,0,1
92.0,204.0,252.0,68.0,1,0,0,1
41.0,183.0,251.0,68.0,0,0,0,1
92.0,202.0,250.0,68.0,1,0,0,1
41.0,180.0,254.0,68.0,0,0,0,1
41.0,135.0,251.0,68.0,0,0,0,0
41.0,159.0,253.0,68.0,0,0,0,1
41.0,166.0,250.0,68.0,0,0,0,1
41.0,165.0,251.0,68.0,0,0,0,1
90.0,200.0,250.0,68.0,1,0,0,1
41.0,179.0,254.0,68.0,0,0,0,1
93.0,204.0,251.0,68.0,1,0,0,1
41.0,180.0,257.0,68.0,0,0,0,1
41.0,179.0,251.0,68.0,0,0,0,1
93.0,206.0,252.0,68.0,1,0,0,1
41.0,182.0,256.0,68.0,0,0,0,1
92.0,207.0,254.0,68.0,1,0,0,1
41.0,182.0,254.0,68.0,0,0,0,1
41.0,181.0,253.0,68.0,0,0,0,1
41.0,177.0,256.0,68.0,0,0,0,1
41.0,180.0,260.0,68.0,0,0,0,1
95.0,207.0,250.0,68.0,1,0,0,1
95.0,199.0,253.0,68.0,1,0,0,1
41.0,182.0,257.0,68.0,0,0,0,1
89.0,205.0,253.0,68.0,1,0,0,1
41.0,138.0,254.0,68.0,0,0,0,0
92.0,203.0,252.0,68.0,1,0,0,1
41.0,136.0,254.0,80.0,0,0,0,0
41.0,138.0,252.0,85.0,0,0,0,1
92.0,199.0,260.0,68.0,1,0,0,1
41.0,138.0,254.0,85.0,0,0,0,1
41.0,135.0,255.0,100.0,0,0,0,1
41.0,138.0,251.0,101.0,0,0,0,1
41.0,139.0,255.0,101.0,0,0,0,1
90.0,201.0,253.0,68.0,1,0,0,1
41.0,136.0,255.0,102.0,0,0,0,1
93.0,204.0,252.0,68.0,1,0,0,1
41.0,136.0,255.0,103.0,0,0,0,1
93.0,203.0,254.0,68.0,1,0,0,1
41.0,133.0,249.0,103.0,0,0,0,1
92.0,201.0,256.0,68.0,1,0,0,1
41.0,135.0,252.0,99.0,0,0,0,1
95.0,201.0,252.0,68.0,1,0,0,1
41.0,135.0,250.0,100.0,0,0,0,1
95.0,205.0,251.0,68.0,1,0,0,1
41.0,136.0,250.0,100.0,0,0,0,1
89.0,201.0,256.0,68.0,1,0,0,1
41.0,134.0,254.0,68.0,0,0,0,0
41.0,135.0,250.0,68.0,0,0,0,1
92.0,202.0,253.0,68.0,1,0,0,1
92.0,204.0,255.0,68.0,1,0,0,1
41.0,136.0,254.0,68.0,0,0,0,1
41.0,137.0,254.0,68.0,0,0,0,1
41.0,134.0,250.0,68.0,0,0,0,1
41.0,138.0,251.0,68.0,0,0,0,1
41.0,137.0,250.0,68.0,0,0,0,1
41.0,135.0,253.0,68.0,0,0,0,1
41.0,139.0,254.0,68.0,0,0,0,1
41.0,138.0,253.0,68.0,0,0,0,1
41.0,136.0,254.0,68.0,0,0,0,1
41.0,136.0,256.0,68.0,0,0,0,1
41.0,131.0,252.0,68.0,0,0,0,1
41.0,134.0,250.0,68.0,0,0,0,0
41.0,137.0,252.0,68.0,0,0,0,1
41.0,136.0,251.0,68.0,0,0,0,1
41.0,139.0,250.0,68.0,0,0,0,1
41.0,136.0,254.0,68.0,0,0,0,1
41.0,137.0,256.0,68.0,0,0,0,1
41.0,136.0,254.0,68.0,0,0,0,1
41.0,137.0,251.0,68.0,0,0,0,1
41.0,132.0,253.0,68.0,0,0,0,1
41.0,137.0,255.0,68.0,0,0,0,1
41.0,133.0,258.0,68.0,0,0,0,1
41.0,139.0,255.0,68.0,0,0,0,1
41.0,135.0,252.0,68.0,0,0,0,0
41.0,133.0,253.0,68.0,0,0,0,0
41.0,138.0,254.0,68.0,0,0,0,0
41.0,139.0,255.0,68.0,0,0,0,0
41.0,133.0,253.0,68.0,0,0,0,0
41.0,138.0,256.0,68.0,0,0,0,0
41.0,138.0,250.0,68.0,0,0,0,0
41.0,136.0,254.0,68.0,0,0,0,0
41.0,137.0,255.0,68.0,0,0,0,0
41.0,135.0,250.0,68.0,0,0,0,0
41.0,131.0,253.0,68.0,0,0,0,0
41.0,138.0,256.0,68.0,0,0,0,0
81.0,137.0,254.0,68.0,1,0,0,1
84.0,138.0,255.0,68.0,1,0,0,1
84.0,139.0,256.0,68.0,1,0,0,1
83.0,135.0,255.0,68.0,1,0,0,1
86.0,139.0,254.0,68.0,1,0,0,1
86.0,140.0,257.0,68.0,1,0,0,1
80.0,137.0,250.0,68.0,1,0,0,1
83.0,136.0,250.0,68.0,1,0,0,1
83.0,137.0,252.0,68.0,1,0,0,1
41.0,140.0,253.0,68.0,0,0,0,0
81.0,134.0,255.0,68.0,1,0,0,1
84.0,135.0,255.0,68.0,1,0,0,1
84.0,136.0,256.0,68.0,1,0,0,1
83.0,138.0,250.0,68.0,1,0,0,1
86.0,136.0,257.0,68.0,1,0,0,1
86.0,138.0,253.0,68.0,1,0,0,1
80.0,135.0,255.0,68.0,1,0,0,1
83.0,140.0,250.0,68.0,1,0,0,1
83.0,132.0,252.0,68.0,1,0,0,1
41.0,139.0,251.0,68.0,0,0,0,0
81.0,138.0,251.0,68.0,1,0,0,1
84.0,138.0,252.0,68.0,1,0,0,1
84.0,137.0,251.0,68.0,1,0,0,1
83.0,134.0,256.0,68.0,1,0,0,1
86.0,136.0,256.0,68.0,1,0,0,1
86.0,140.0,252.0,68.0,1,0,0,1
80.0,136.0,251.0,68.0,1,0,0,1
83.0,140.0,251.0,68.0,1,0,0,1
83.0,136.0,250.0,68.0,1,0,0,1
39.0,206.0,256.0,68.0,0,0,0,1
39.0,215.0,252.0,68.0,0,0,0,1
39.0,216.0,251.0,68.0,0,0,0,1
39.0,224.0,257.0,68.0,0,0,0,1
39.0,232.0,252.0,68.0,0,0,0,1
39.0,229.0,251.0,68.0,0,0,0,1
39.0,227.0,256.0,68.0,0,0,0,1
39.0,234.0,258.0,68.0,0,0,0,1
39.0,236.0,252.0,68.0,0,0,0,1
39.0,225.0,251.0,68.0,0,0,0,1
39.0,230.0,252.0,68.0,0,0,0,1
39.0,233.0,250.0,68.0,0,0,0,1
39.0,206.0,255.0,68.0,0,0,0,1
39.0,213.0,256.0,68.0,0,0,0,1
39.0,218.0,260.0,68.0,0,0,0,1
39.0,230.0,253.0,68.0,0,0,0,1
39.0,233.0,251.0,68.0,0,0,0,1
39.0,234.0,254.0,68.0,0,0,0,1
39.0,231.0,252.0,68.0,0,0,0,1
39.0,235.0,257.0,68.0,0,0,0,1
39.0,236.0,253.0,68.0,0,0,0,1
39.0,228.0,251.0,68.0,0,0,0,1
39.0,231.0,256.0,68.0,0,0,0,1
39.0,228.0,250.0,68.0,0,0,0,1
39.0,205.0,253.0,68.0,0,0,0,1
39.0,218.0,254.0,68.0,0,0,0,1
39.0,213.0,250.0,68.0,0,0,0,1
39.0,231.0,250.0,68.0,0,0,0,1
39.0,235.0,252.0,68.0,0,0,0,1
39.0,230.0,254.0,68.0,0,0,0,1
39.0,230.0,250.0,68.0,0,0,0,1
39.0,236.0,255.0,68.0,0,0,0,1
39.0,235.0,258.0,68.0,0,0,0,1
39.0,231.0,256.0,68.0,0,0,0,1
39.0,232.0,254.0,68.0,0,0,0,1
39.0,234.0,253.0,68.0,0,0,0,1
39.0,207.0,253.0,68.0,0,0,0,1
39.0,215.0,254.0,68.0,0,0,0,1
39.0,222.0,256.0,68.0,0,0,0,1
39.0,227.0,254.0,68.0,0,0,0,1
39.0,228.0,256.0,68.0,0,0,0,1
39.0,232.0,254.0,68.0,0,0,0,1
39.0,227.0,257.0,68.0,0,0,0,1
39.0,235.0,254.0,68.0,0,0,0,1
39.0,232.0,251.0,68.0,0,0,0,1
39.0,229.0,253.0,68.0,0,0,0,1
39.0,226.0,260.0,68.0,0,0,0,1
39.0,230.0,251.0,68.0,0,0,0,1
39.0,205.0,254.0,68.0,0,0,0,1
39.0,216.0,253.0,68.0,0,0,0,1
39.0,218.0,256.0,68.0,0,0,0,1
39.0,227.0,255.0,68.0,0,0,0,1
39.0,234.0,254.0,68.0,0,0,0,1
39.0,231.0,253.0,68.0,0,0,0,1
39.0,232.0,253.0,68.0,0,0,0,1
39.0,231.0,253.0,68.0,0,0,0,1
39.0,228.0,254.0,68.0,0,0,0,1
39.0,229.0,252.0,68.0,0,0,0,1
39.0,232.0,256.0,68.0,0,0,0,1
39.0,234.0,255.0,68.0,0,0,0,1
39.0,207.0,253.0,68.0,0,0,0,1
39.0,218.0,252.0,68.0,0,0,0,1
39.0,217.0,251.0,68.0,0,0,0,1
39.0,233.0,254.0,68.0,0,0,0,1
39.0,230.0,252.0,68.0,0,0,0,1
39.0,231.0,253.0,68.0,0,0,0,1
39.0,232.0,251.0,68.0,0,0,0,1
39.0,235.0,253.0,68.0,0,0,0,1
39.0,236.0,253.0,68.0,0,0,0,1
39.0,225.0,256.0,68.0,0,0,0,1
39.0,228.0,255.0,68.0,0,0,0,1
39.0,232.0,257.0,68.0,0,0,0,1
39.0,207.0,254.0,68.0,0,0,0,1
39.0,217.0,249.0,68.0,0,0,0,1
39.0,216.0,252.0,68.0,0,0,0,1
39.0,229.0,254.0,68.0,0,0,0,1
39.0,233.0,252.0,68.0,0,0,0,1
39.0,228.0,252.0,68.0,0,0,0,1
39.0,229.0,254.0,68.0,0,0,0,1
39.0,233.0,254.0,68.0,0,0,0,1
39.0,235.0,251.0,68.0,0,0,0,1
39.0,227.0,253.0,68.0,0,0,0,1
39.0,227.0,253.0,68.0,0,0,0,1
39.0,227.0,254.0,68.0,0,0,0,1
39.0,189.0,254.0,85.0,0,0,0,1
39.0,184.0,250.0,85.0,0,0,0,1
39.0,191.0,257.0,100.0,0,0,0,1
39.0,186.0,256.0,101.0,0,0,0,1
39.0,187.0,250.0,101.0,0,0,0,1
39.0,192.0,255.0,102.0,0,0,0,1
39.0,185.0,251.0,103.0,0,0,0,1
39.0,187.0,254.0,103.0,0,0,0,1
39.0,183.0,252.0,99.0,0,0,0,1
39.0,187.0,255.0,100.0,0,0,0,1
39.0,188.0,254.0,100.0,0,0,0,1
39.0,192.0,250.0,68.0,0,0,0,1
39.0,189.0,254.0,68.0,0,0,0,1
39.0,183.0,252.0,68.0,0,0,0,1
39.0,187.0,251.0,68.0,0,0,0,1
39.0,185.0,253.0,68.0,0,0,0,1
39.0,187.0,251.0,68.0,0,0,0,1
39.0,192.0,254.0,68.0,0,0,0,1
39.0,188.0,253.0,68.0,0,0,0,1
39.0,185.0,256.0,68.0,0,0,0,1
39.0,189.0,250.0,68.0,0,0,0,1
39.0,186.0,252.0,68.0,0,0,0,1
39.0,187.0,251.0,68.0,0,0,0,1
39.0,189.0,250.0,68.0,0,0,0,1
39.0,189.0,254.0,68.0,0,0,0,1
39.0,188.0,253.0,68.0,0,0,0,1
39.0,188.0,257.0,68.0,0,0,0,1
39.0,189.0,251.0,68.0,0,0,0,1
39.0,190.0,252.0,68.0,0,0,0,1
39.0,189.0,256.0,68.0,0,0,0,1
39.0,185.0,252.0,68.0,0,0,0,1
39.0,189.0,256.0,68.0,0,0,0,1
39.0,184.0,256.0,68.0,0,0,0,1
39.0,187.0,251.0,68.0,0,0,0,1
78.0,207.0,253.0,68.0,1,0,0,1
88.0,210.0,253.0,68.0,1,0,0,1
88.0,212.0,251.0,68.0,1,0,0,1
100.0,216.0,254.0,68.0,1,0,0,1
103.0,215.0,256.0,68.0,1,0,0,1
103.0,215.0,251.0,68.0,1,0,0,1
102.0,212.0,254.0,68.0,1,0,0,1
105.0,212.0,254.0,68.0,1,0,0,1
105.0,212.0,257.0,68.0,1,0,0,1
99.0,215.0,254.0,68.0,1,0,0,1
102.0,216.0,252.0,68.0,1,0,0,1
102.0,213.0,254.0,68.0,1,0,0,1
59.0,232.0,250.0,68.0,0,0,0,1
59.0,240.0,253.0,68.0,0,0,0,1
59.0,238.0,258.0,68.0,0,0,0,1
59.0,252.0,254.0,68.0,0,0,0,1
59.0,256.0,255.0,68.0,0,0,0,1
59.0,257.0,250.0,68.0,0,0,0,1
59.0,254.0,256.0,68.0,0,0,0,1
59.0,257.0,256.0,68.0,0,0,0,1
59.0,262.0,254.0,68.0,0,0,0,1
59.0,252.0,255.0,68.0,0,0,0,1
59.0,254.0,251.0,68.0,0,0,0,1
59.0,253.0,254.0,68.0,0,0,0,1
59.0,232.0,253.0,68.0,0,0,0,1
59.0,238.0,253.0,68.0,0,0,0,1
79.0,187.0,260.0,68.0,1,0,0,1
59.0,239.0,250.0,68.0,0,0,0,1
82.0,189.0,253.0,68.0,1,0,0,1
59.0,250.0,253.0,68.0,0,0,0,1
82.0,187.0,256.0,68.0,1,0,0,1
59.0,255.0,253.0,68.0,0,0,0,1
81.0,188.0,254.0,68.0,1,0,0,1
59.0,256.0,253.0,68.0,0,0,0,1
84.0,187.0,254.0,68.0,1,0,0,1
59.0,254.0,257.0,68.0,0,0,0,1
84.0,186.0,253.0,68.0,1,0,0,1
59.0,254.0,256.0,68.0,0,0,0,1
78.0,184.0,252.0,68.0,1,0,0,1
59.0,258.0,251.0,68.0,0,0,0,1
81.0,186.0,252.0,68.0,1,0,0,1
59.0,252.0,252.0,68.0,0,0,0,1
81.0,188.0,250.0,68.0,1,0,0,1
59.0,254.0,253.0,68.0,0,0,0,1
59.0,256.0,254.0,68.0,0,0,0,1
59.0,234.0,252.0,68.0,0,0,0,1
59.0,245.0,252.0,68.0,0,0,0,1
79.0,190.0,253.0,68.0,1,0,0,1
59.0,238.0,250.0,68.0,0,0,0,1
82.0,191.0,252.0,68.0,1,0,0,1
59.0,252.0,252.0,68.0,0,0,0,1
82.0,189.0,257.0,68.0,1,0,0,1
59.0,254.0,249.0,68.0,0,0,0,1
81.0,187.0,253.0,68.0,1,0,0,1
59.0,253.0,251.0,68.0,0,0,0,1
84.0,186.0,254.0,68.0,1,0,0,1
59.0,251.0,248.0,68.0,0,0,0,1
84.0,189.0,251.0,68.0,1,0,0,1
59.0,260.0,251.0,68.0,0,0,0,1
78.0,190.0,256.0,68.0,1,0,0,1
59.0,259.0,258.0,68.0,0,0,0,1
59.0,251.0,252.0,68.0,0,0,0,1
81.0,188.0,251.0,68.0,1,0,0,1
81.0,187.0,256.0,68.0,1,0,0,1
59.0,252.0,256.0,68.0,0,0,0,1
59.0,256.0,257.0,68.0,0,0,0,1
59.0,233.0,256.0,68.0,0,0,0,1
59.0,241.0,252.0,68.0,0,0,0,1
79.0,187.0,253.0,68.0,1,0,0,1
59.0,242.0,252.0,68.0,0,0,0,1
82.0,190.0,252.0,68.0,1,0,0,1
59.0,253.0,252.0,68.0,0,0,0,1
82.0,186.0,256.0,68.0,1,0,0,1
59.0,252.0,255.0,68.0,0,0,0,1
81.0,189.0,252.0,68.0,1,0,0,1
59.0,258.0,253.0,68.0,0,0,0,1
84.0,184.0,253.0,68.0,1,0,0,1
59.0,255.0,253.0,68.0,0,0,0,1
84.0,189.0,258.0,68.0,1,0,0,1
59.0,260.0,254.0,68.0,0,0,0,1
78.0,189.0,256.0,68.0,1,0,0,1
59.0,255.0,251.0,68.0,0,0,0,1
81.0,188.0,255.0,68.0,1,0,0,1
59.0,254.0,253.0,68.0,0,0,0,1
81.0,191.0,250.0,68.0,1,0,0,1
59.0,255.0,250.0,68.0,0,0,0,1
59.0,252.0,252.0,68.0,0,0,0,1
27.0,193.0,256.0,68.0,0,0,0,1
59.0,233.0,253.0,68.0,0,0,0,1
27.0,200.0,253.0,68.0,0,0,0,1
59.0,240.0,253.0,68.0,0,0,0,1
59.0,245.0,255.0,68.0,0,0,0,1
27.0,202.0,254.0,68.0,0,0,0,1
27.0,216.0,250.0,68.0,0,0,0,1
59.0,256.0,256.0,68.0,0,0,0,1
27.0,213.0,256.0,68.0,0,0,0,1
59.0,258.0,256.0,68.0,0,0,0,1
27.0,218.0,250.0,68.0,0,0,0,1
59.0,260.0,251.0,68.0,0,0,0,1
27.0,219.0,251.0,68.0,0,0,0,1
59.0,255.0,252.0,68.0,0,0,0,1
27.0,218.0,251.0,68.0,0,0,0,1
59.0,259.0,252.0,68.0,0,0,0,1
27.0,221.0,252.0,68.0,0,0,0,1
59.0,256.0,256.0,68.0,0,0,0,1
27.0,215.0,257.0,68.0,0,0,0,1
59.0,252.0,253.0,68.0,0,0,0,1
27.0,218.0,255.0,68.0,0,0,0,1
59.0,254.0,256.0,68.0,0,0,0,1
27.0,213.0,251.0,68.0,0,0,0,1
59.0,255.0,251.0,68.0,0,0,0,1
27.0,193.0,255.0,68.0,0,0,0,1
59.0,228.0,260.0,68.0,0,0,0,1
27.0,195.0,257.0,68.0,0,0,0,1
59.0,243.0,254.0,68.0,0,0,0,1
27.0,206.0,251.0,68.0,0,0,0,1
59.0,244.0,257.0,68.0,0,0,0,1
27.0,216.0,250.0,68.0,0,0,0,1
59.0,254.0,254.0,68.0,0,0,0,1
27.0,217.0,255.0,68.0,0,0,0,1
59.0,253.0,251.0,68.0,0,0,0,1
27.0,221.0,254.0,68.0,0,0,0,1
59.0,253.0,252.0,68.0,0,0,0,1
27.0,217.0,253.0,68.0,0,0,0,1
59.0,258.0,256.0,68.0,0,0,0,1
27.0,224.0,255.0,68.0,0,0,0,1
59.0,257.0,251.0,68.0,0,0,0,1
27.0,223.0,253.0,68.0,0,0,0,1
27.0,218.0,251.0,68.0,0,0,0,1
59.0,257.0,254.0,68.0,0,0,0,1
59.0,255.0,254.0,68.0,0,0,0,1
27.0,213.0,252.0,68.0,0,0,0,1
59.0,253.0,256.0,68.0,0,0,0,1
27.0,217.0,252.0,68.0,0,0,0,1
59.0,260.0,252.0,68.0,0,0,0,1
27.0,190.0,253.0,68.0,0,0,0,1
59.0,230.0,255.0,68.0,0,0,0,1
27.0,206.0,256.0,68.0,0,0,0,1
59.0,246.0,253.0,68.0,0,0,0,1
27.0,200.0,253.0,68.0,0,0,0,1
59.0,241.0,259.0,68.0,0,0,0,1
27.0,214.0,255.0,68.0,0,0,0,1
59.0,254.0,251.0,68.0,0,0,0,1
27.0,223.0,252.0,68.0,0,0,0,1
59.0,258.0,253.0,68.0,0,0,0,1
27.0,216.0,255.0,68.0,0,0,0,1
59.0,255.0,250.0,68.0,0,0,0,1
27.0,220.0,253.0,68.0,0,0,0,1
59.0,257.0,251.0,68.0,0,0,0,1
27.0,215.0,258.0,68.0,0,0,0,1
59.0,255.0,254.0,68.0,0,0,0,1
27.0,220.0,254.0,68.0,0,0,0,1
59.0,259.0,253.0,68.0,0,0,0,1
27.0,219.0,253.0,68.0,0,0,0,1
59.0,253.0,256.0,68.0,0,0,0,1
27.0,215.0,251.0,68.0,0,0,0,1
59.0,254.0,257.0,68.0,0,0,0,1
59.0,255.0,251.0,68.0,0,0,0,1
27.0,218.0,254.0,68.0,0,0,0,1
27.0,192.0,257.0,68.0,0,0,0,1
27.0,201.0,254.0,68.0,0,0,0,1
59.0,215.0,250.0,85.0,0,0,0,1
27.0,205.0,255.0,68.0,0,0,0,1
59.0,213.0,251.0,85.0,0,0,0,1
27.0,215.0,250.0,68.0,0,0,0,1
59.0,213.0,255.0,100.0,0,0,0,1
27.0,222.0,256.0,68.0,0,0,0,1
59.0,211.0,254.0,101.0,0,0,0,1
27.0,219.0,256.0,68.0,0,0,0,1
59.0,212.0,250.0,101.0,0,0,0,1
27.0,218.0,254.0,68.0,0,0,0,1
27.0,219.0,252.0,68.0,0,0,0,1
59.0,214.0,257.0,102.0,0,0,0,1
59.0,209.0,254.0,103.0,0,0,0,1
27.0,223.0,253.0,68.0,0,0,0,1
59.0,213.0,257.0,103.0,0,0,0,1
27.0,214.0,251.0,68.0,0,0,0,1
27.0,218.0,257.0,68.0,0,0,0,1
59.0,215.0,251.0,99.0,0,0,0,1
59.0,212.0,256.0,100.0,0,0,0,1
27.0,220.0,255.0,68.0,0,0,0,1
59.0,212.0,250.0,100.0,0,0,0,1
27.0,194.0,254.0,68.0,0,0,0,1
59.0,211.0,254.0,68.0,0,0,0,1
27.0,200.0,256.0,68.0,0,0,0,1
59.0,211.0,257.0,68.0,0,0,0,1
27.0,207.0,258.0,68.0,0,0,0,1
59.0,212.0,251.0,68.0,0,0,0,1
27.0,216.0,255.0,68.0,0,0,0,1
59.0,213.0,250.0,68.0,0,0,0,1
27.0,219.0,252.0,68.0,0,0,0,1
59.0,212.0,260.0,68.0,0,0,0,1
27.0,212.0,253.0,68.0,0,0,0,1
59.0,208.0,256.0,68.0,0,0,0,1
27.0,217.0,254.0,68.0,0,0,0,1
59.0,212.0,256.0,68.0,0,0,0,1
27.0,224.0,257.0,68.0,0,0,0,1
59.0,213.0,256.0,68.0,0,0,0,1
27.0,221.0,251.0,68.0,0,0,0,1
59.0,214.0,257.0,68.0,0,0,0,1
27.0,217.0,249.0,68.0,0,0,0,1
59.0,210.0,254.0,68.0,0,0,0,1
27.0,218.0,251.0,68.0,0,0,0,1
59.0,213.0,256.0,68.0,0,0,0,1
27.0,216.0,253.0,68.0,0,0,0,1
59.0,215.0,252.0,68.0,0,0,0,1
27.0,198.0,252.0,68.0,0,0,0,1
27.0,200.0,254.0,68.0,0,0,0,1
59.0,211.0,252.0,68.0,0,0,0,1
27.0,205.0,256.0,68.0,0,0,0,1
59.0,211.0,248.0,68.0,0,0,0,1
27.0,215.0,255.0,68.0,0,0,0,1
59.0,210.0,250.0,68.0,0,0,0,1
59.0,214.0,250.0,68.0,0,0,0,1
27.0,216.0,255.0,68.0,0,0,0,1
27.0,218.0,253.0,68.0,0,0,0,1
59.0,213.0,256.0,68.0,0,0,0,1
59.0,209.0,251.0,68.0,0,0,0,1
27.0,217.0,251.0,68.0,0,0,0,1
27.0,216.0,250.0,68.0,0,0,0,1
59.0,213.0,256.0,68.0,0,0,0,1
27.0,220.0,255.0,68.0,0,0,0,1
59.0,215.0,251.0,68.0,0,0,0,1
27.0,210.0,257.0,68.0,0,0,0,1
59.0,210.0,252.0,68.0,0,0,0,1
27.0,218.0,256.0,68.0,0,0,0,1
59.0,212.0,258.0,68.0,0,0,0,1
27.0,216.0,257.0,68.0,0,0,0,1
59.0,212.0,256.0,68.0,0,0,0,1
27.0,190.0,253.0,68.0,0,0,0,1
27.0,203.0,255.0,68.0,0,0,0,1
27.0,198.0,259.0,68.0,0,0,0,1
27.0,217.0,256.0,68.0,0,0,0,1
27.0,217.0,256.0,68.0,0,0,0,1
27.0,216.0,250.0,68.0,0,0,0,1
27.0,217.0,257.0,68.0,0,0,0,1
27.0,220.0,250.0,68.0,0,0,0,1
27.0,222.0,257.0,68.0,0,0,0,1
27.0,212.0,251.0,68.0,0,0,0,1
27.0,216.0,250.0,68.0,0,0,0,1
27.0,214.0,255.0,68.0,0,0,0,1
27.0,176.0,256.0,85.0,0,0,0,1
27.0,176.0,256.0,85.0,0,0,0,1
27.0,179.0,252.0,100.0,0,0,0,1
27.0,177.0,256.0,101.0,0,0,0,1
27.0,172.0,260.0,101.0,0,0,0,1
27.0,175.0,255.0,102.0,0,0,0,1
27.0,173.0,254.0,103.0,0,0,0,1
27.0,174.0,256.0,103.0,0,0,0,1
27.0,174.0,253.0,99.0,0,0,0,1
27.0,173.0,252.0,100.0,0,0,0,1
27.0,173.0,253.0,100.0,0,0,0,1
27.0,174.0,251.0,68.0,0,0,0,1
27.0,175.0,253.0,68.0,0,0,0,1
99.0,212.0,257.0,68.0,1,0,0,1
27.0,175.0,253.0,68.0,0,0,0,1
102.0,209.0,255.0,68.0,1,0,0,1
27.0,177.0,257.0,68.0,0,0,0,1
102.0,211.0,251.0,68.0,1,0,0,1
27.0,171.0,253.0,68.0,0,0,0,1
101.0,212.0,253.0,68.0,1,0,0,1
27.0,171.0,256.0,68.0,0,0,0,1
104.0,215.0,254.0,68.0,1,0,0,1
27.0,172.0,254.0,68.0,0,0,0,1
104.0,215.0,254.0,68.0,1,0,0,1
27.0,172.0,253.0,68.0,0,0,0,1
98.0,210.0,255.0,68.0,1,0,0,1
27.0,175.0,255.0,68.0,0,0,0,1
101.0,209.0,255.0,68.0,1,0,0,1
